Invoice ID;Branch;Country;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;gross income;Rating
134-75-2619;A;Izmir;Member;Erkek;Elektronik aksesuar;?1.932;7;6762;142002;3/25/2019;0.785416667;Nakit;?6.762;6.8 
356-44-8813;B;Manisa;Normal;Erkek;Ev ve Yasam;?3.748;3;5622;118062;1/20/2019;0.572916667;Kredi kartı;?5.622;7.6 
198-66-9832;B;Manisa;Member;Kadın;Moda aksesuar;?7.204;2;7204;151284;2.04.2019;0.818055556;Nakit;?7.204;9.4 
283-26-5248;C;Aydın;Member;Kadın;Yiyecek icecek;?9.852;10;4926;103446;1/30/2019;0.849305556;Ecuzdan;?4.926;4.5 
712-39-0363;A;Izmir;Member;Erkek;Yiyecek icecek;?4.166;6;12498;262458;1.02.2019;0.641666667;Ecuzdan;?12.498;5.5 
218-59-9410;A;Izmir;Member;Kadın;Ev ve Yasam;?7.242;3;10863;228123;3/29/2019;0.704166667;Ecuzdan;?10.863;8.1 
174-75-0888;B;Manisa;Normal;Erkek;Elektronik aksesuar;?2.158;9;9711;203931;3/14/2019;0.522222222;Nakit;?9.711;7.2 
866-99-7614;C;Aydın;Normal;Erkek;Yiyecek icecek;?892;10;446;9366;2.11.2019;0.654166667;Kredi kartı;?446;4.4 
134-54-4720;B;Manisa;Normal;Kadın;Elektronik aksesuar;?4.242;8;16968;356328;1/30/2019;0.581944444;Ecuzdan;?16.968;5.6 
760-90-2357;A;Izmir;Member;Erkek;Elektronik aksesuar;?7.451;6;22353;469413;3/20/2019;0.630555556;Ecuzdan;?22.353;0.5 
514-37-2845;B;Manisa;Normal;Erkek;Moda aksesuar;?9.925;2;9925;208425;3/20/2019;0.543055556;Nakit;?9.925;0.9 
698-98-5964;A;Izmir;Normal;Kadın;Yiyecek icecek;?8.121;10;40605;852705;1/17/2019;0.542361111;Kredi kartı;?40.605;6.2 
718-57-9773;C;Aydın;Normal;Kadın;Spor ve gezi;?4.933;10;24665;517965;2.03.2019;0.694444444;Kredi kartı;?24.665;9.3 
651-88-7328;A;Izmir;Normal;Kadın;Moda aksesuar;?6.574;9;29583;621243;1.01.2019;0.579861111;Nakit;?29.583;7.6 
241-11-2261;B;Manisa;Normal;Kadın;Moda aksesuar;?7.986;7;27951;586971;1.10.2019;0.439583333;Kredi kartı;?27.951;5.4 
408-26-9866;C;Aydın;Normal;Kadın;Spor ve gezi;?7.398;7;25893;543753;3.02.2019;0.695833333;Ecuzdan;?25.893;4.1 
834-83-1826;B;Manisa;Member;Kadın;Ev ve Yasam;?8.204;5;2051;43071;2/25/2019;0.719444444;Kredi kartı;?2.051;7.5 
343-61-3544;B;Manisa;Member;Erkek;Spor ve gezi;?2.667;10;13335;280035;1/29/2019;0.491666667;Nakit;?13.335;8.5 
239-48-4278;A;Izmir;Member;Erkek;Yiyecek icecek;?1.013;7;35455;744555;3.10.2019;0.815972222;Ecuzdan;?35.455;8.2 
355-34-6244;B;Manisa;Normal;Erkek;Yiyecek icecek;?7.239;2;7239;152019;1/13/2019;0.829861111;Kredi kartı;?7.239;8.0 
550-84-8664;A;Izmir;Normal;Erkek;Spor ve gezi;?8.591;5;214775;4510275;3/22/2019;0.60625;Kredi kartı;?214.775;8.5 
339-96-8318;B;Manisa;Member;Erkek;Moda aksesuar;?8.131;7;284585;5976285;3.01.2019;0.825694444;Ecuzdan;?284.585;6.2 
458-61-0011;B;Manisa;Normal;Erkek;Yiyecek icecek;?603;4;1206;25326;2/20/2019;0.779861111;Nakit;?1.206;5.7 
592-34-6155;C;Aydın;Normal;Erkek;Yiyecek icecek;?3.177;4;6354;133434;1/14/2019;0.613194444;Ecuzdan;?6.354;6.1 
797-88-0493;A;Izmir;Normal;Kadın;Saglık ve Guzellik;?6.427;4;12854;269934;3/26/2019;0.579166667;Nakit;?12.854;7.6 
207-73-1363;B;Manisa;Normal;Erkek;Saglık ve Guzellik;?6.951;2;6951;145971;3.01.2019;0.510416667;Ecuzdan;?6.951;8.0 
390-31-6381;C;Aydın;Normal;Erkek;Yiyecek icecek;?2.722;3;4083;85743;1.07.2019;0.525694444;Nakit;?4.083;7.2 
443-82-0585;A;Izmir;Member;Kadın;Saglık ve Guzellik;?7.768;4;15536;326256;2.01.2019;0.829166667;Nakit;?15.536;8.3 
339-18-7061;C;Aydın;Member;Kadın;Moda aksesuar;?9.298;2;9298;195258;2/13/2019;0.629166667;Kredi kartı;?9.298;0.8 
359-90-3665;B;Manisa;Member;Kadın;Moda aksesuar;?1.808;4;3616;75936;1/14/2019;0.752083333;Kredi kartı;?3.616;9.4 
375-72-3056;B;Manisa;Normal;Erkek;Spor ve gezi;?6.306;3;9459;198639;1/19/2019;0.665277778;Ecuzdan;?9.459;0.7 
127-47-6963;A;Izmir;Normal;Erkek;Saglık ve Guzellik;?5.171;4;10342;217182;3.09.2019;0.578472222;Kredi kartı;?10.342;9.7 
278-86-2735;A;Izmir;Normal;Kadın;Yiyecek icecek;?5.234;3;7851;164871;3/27/2019;0.585416667;Nakit;?7.851;9.1 
695-28-6250;A;Izmir;Normal;Kadın;Spor ve gezi;?4.306;5;10765;226065;2.04.2019;0.693055556;Ecuzdan;?10.765;7.6 
379-17-6588;C;Aydın;Normal;Erkek;Moda aksesuar;?5.961;10;29805;625905;3/14/2019;0.463194444;Nakit;?29.805;5.2 
227-50-3718;A;Izmir;Normal;Erkek;Saglık ve Guzellik;?1.462;5;3655;76755;3.04.2019;0.515972222;Nakit;?3.655;4.4 
302-15-2162;C;Aydın;Member;Erkek;Saglık ve Guzellik;?4.653;6;13959;293139;3.03.2019;0.454166667;Kredi kartı;?13.959;4.3 
788-07-8452;C;Aydın;Member;Kadın;Ev ve Yasam;?2.424;7;8484;178164;1/27/2019;0.734722222;Ecuzdan;?8.484;9.3 
560-49-6611;A;Izmir;Member;Kadın;Spor ve gezi;?4.558;1;2279;47859;2.07.2019;0.592361111;Nakit;?2.279;9.7 
880-35-0356;A;Izmir;Member;Kadın;Spor ve gezi;?752;3;1128;23688;2.05.2019;0.49375;Ecuzdan;?1.128;4.8 
585-11-6748;B;Manisa;Member;Erkek;Spor ve gezi;?968;3;1452;30492;3/15/2019;0.545138889;Nakit;?1.452;5.2 
470-31-3286;B;Manisa;Normal;Erkek;Saglık ve Guzellik;?1.482;3;2223;46683;3.01.2019;0.479166667;Kredi kartı;?2.223;8.6 
152-68-2907;A;Izmir;Normal;Erkek;Yiyecek icecek;?522;3;783;16443;2/15/2019;0.5625;Kredi kartı;?783;9.4 
123-35-4896;C;Aydın;Normal;Kadın;Spor ve gezi;?4.666;9;20997;440937;2/17/2019;0.799305556;Ecuzdan;?20.997;5.2 
258-69-7810;C;Aydın;Normal;Kadın;Moda aksesuar;?3.685;5;92125;1934625;1/26/2019;0.786805556;Nakit;?92.125;9.1 
334-64-2006;A;Izmir;Member;Kadın;Ev ve Yasam;?7.032;2;7032;147672;3/24/2019;0.598611111;Ecuzdan;?7.032;9.5 
219-61-4139;C;Aydın;Normal;Erkek;Elektronik aksesuar;?8.308;1;4154;87234;1/23/2019;0.719444444;Ecuzdan;?4.154;6.3 
881-41-7302;C;Aydın;Normal;Kadın;Moda aksesuar;?6.499;1;32495;682395;1/26/2019;0.420833333;Kredi kartı;?32.495;4.5 
373-09-4567;C;Aydın;Normal;Erkek;Yiyecek icecek;?7.756;10;3878;81438;3/14/2019;0.857638889;Ecuzdan;?3.878;6.8 
642-30-6693;B;Manisa;Normal;Kadın;Spor ve gezi;?5.451;6;16353;343413;3/17/2019;0.579166667;Ecuzdan;?16.353;7.7 
484-22-8230;C;Aydın;Member;Kadın;Moda aksesuar;?5.189;7;181615;3813915;1.08.2019;0.838888889;Nakit;?181.615;4.5 
830-58-2383;B;Manisa;Normal;Erkek;Ev ve Yasam;?3.175;4;635;13335;2.08.2019;0.643055556;Nakit;?635;8.5 
559-98-9873;A;Izmir;Member;Kadın;Moda aksesuar;?5.365;7;187775;3943275;2.10.2019;0.538888889;Ecuzdan;?187.775;5.1 
544-32-5024;C;Aydın;Member;Kadın;Yiyecek icecek;?4.979;4;9958;209118;3/28/2019;0.802777778;Kredi kartı;?9.958;6.3 
318-12-0304;A;Izmir;Normal;Erkek;Moda aksesuar;?3.061;1;15305;321405;1/23/2019;0.513888889;Ecuzdan;?15.305;5.1 
349-97-8902;B;Manisa;Member;Erkek;Yiyecek icecek;?5.789;2;5789;121569;1/17/2019;0.442361111;Ecuzdan;?5.789;8.8 
421-95-9805;A;Izmir;Normal;Kadın;Elektronik aksesuar;?2.896;1;1448;30408;2.07.2019;0.429166667;Kredi kartı;?1.448;6.1 
277-35-5865;C;Aydın;Member;Kadın;Yiyecek icecek;?9.897;9;445365;9352665;3.09.2019;0.474305556;Nakit;?445.365;6.6 
789-23-8625;B;Manisa;Member;Erkek;Moda aksesuar;?9.322;3;13983;293643;1/24/2019;0.489583333;Nakit;?13.983;7.1 
284-54-4231;C;Aydın;Member;Erkek;Spor ve gezi;?8.093;1;40465;849765;1/19/2019;0.672222222;Kredi kartı;?40.465;0.9 
443-59-0061;A;Izmir;Member;Erkek;Yiyecek icecek;?6.745;10;33725;708225;2.03.2019;0.475694444;Ecuzdan;?33.725;4.2 
509-29-3912;A;Izmir;Member;Kadın;Spor ve gezi;?3.872;9;17424;365904;3/20/2019;0.516666667;Ecuzdan;?17.424;4.2 
327-40-9673;B;Manisa;Member;Erkek;Spor ve gezi;?726;6;2178;45738;1/13/2019;0.827083333;Nakit;?2.178;6.8 
840-19-2096;C;Aydın;Member;Erkek;Elektronik aksesuar;?8.791;5;219775;4615275;3/14/2019;0.756944444;Ecuzdan;?219.775;4.4 
828-46-6863;A;Izmir;Member;Erkek;Yiyecek icecek;?9.853;6;29559;620739;1/23/2019;0.473611111;Kredi kartı;?29.559;0.4 
641-96-3695;C;Aydın;Member;Kadın;Moda aksesuar;?4.346;6;13038;273798;2.07.2019;0.746527778;Ecuzdan;?13.038;8.4 
420-97-3340;A;Izmir;Normal;Kadın;Yiyecek icecek;?7.168;3;10752;225792;3/28/2019;0.645833333;Kredi kartı;?10.752;9.1 
436-54-4512;A;Izmir;Member;Kadın;Yiyecek icecek;?9.161;1;45805;961905;3/20/2019;0.822222222;Nakit;?45.805;9.7 
670-79-6321;B;Manisa;Member;Kadın;Ev ve Yasam;?9.459;7;331065;6952365;1/17/2019;0.64375;Kredi kartı;?331.065;4.9 
852-62-7105;B;Manisa;Normal;Kadın;Moda aksesuar;?8.325;10;41625;874125;1.12.2019;0.475694444;Kredi kartı;?41.625;4.4 
598-06-7312;B;Manisa;Member;Erkek;Moda aksesuar;?9.135;1;45675;959175;2/16/2019;0.654166667;Nakit;?45.675;6.7 
135-13-8269;B;Manisa;Member;Kadın;Yiyecek icecek;?7.888;2;7888;165648;1/26/2019;0.669444444;Nakit;?7.888;9.0 
816-57-2053;A;Izmir;Normal;Erkek;Spor ve gezi;?6.087;2;6087;127827;3.09.2019;0.525694444;Ecuzdan;?6.087;8.6 
628-90-8624;B;Manisa;Member;Erkek;Saglık ve Guzellik;?8.258;10;4129;86709;3/14/2019;0.611805556;Nakit;?4.129;0.5 
856-66-2701;A;Izmir;Member;Erkek;Ev ve Yasam;?533;3;7995;167895;1/25/2019;0.596527778;Ecuzdan;?7.995;7.4 
308-39-1707;A;Izmir;Normal;Kadın;Moda aksesuar;?1.209;1;6045;126945;1/26/2019;0.763194444;Kredi kartı;?6.045;8.1 
149-61-1929;A;Izmir;Normal;Erkek;Spor ve gezi;?6.419;10;32095;673995;1/19/2019;0.588888889;Kredi kartı;?32.095;6.6 
655-07-2265;A;Izmir;Normal;Erkek;Elektronik aksesuar;?7.831;3;117465;2466765;3.05.2019;0.693055556;Ecuzdan;?117.465;5.3 
589-02-8023;A;Izmir;Member;Erkek;Yiyecek icecek;?8.377;2;8377;175917;1/15/2019;0.454166667;Kredi kartı;?8.377;0.7 
420-04-7590;B;Manisa;Normal;Erkek;Ev ve Yasam;?997;3;14955;314055;3/18/2019;0.478472222;Ecuzdan;?14.955;4.7 
182-88-2763;B;Manisa;Member;Erkek;Yiyecek icecek;?7.991;3;119865;2517165;3/20/2019;0.811111111;Kredi kartı;?119.865;0.5 
188-55-0967;B;Manisa;Member;Erkek;Saglık ve Guzellik;?6.647;10;33235;697935;1/15/2019;0.625694444;Kredi kartı;?33.235;0.5 
610-46-4100;A;Izmir;Normal;Erkek;Saglık ve Guzellik;?2.895;7;101325;2127825;3.03.2019;0.854861111;Kredi kartı;?101.325;0.6 
318-81-2368;C;Aydın;Normal;Kadın;Elektronik aksesuar;?462;1;231;4851;3/19/2019;0.511111111;Nakit;?231;6.2 
364-33-8584;B;Manisa;Member;Kadın;Yiyecek icecek;?1.763;5;44075;925575;3.08.2019;0.64375;Nakit;?44.075;8.4 
665-63-9737;B;Manisa;Normal;Erkek;Moda aksesuar;?5.242;3;7863;165123;2/27/2019;0.733333333;Ecuzdan;?7.863;7.4 
695-09-5146;B;Manisa;Member;Kadın;Yiyecek icecek;?9.879;3;148185;3111885;2/23/2019;0.833333333;Ecuzdan;?148.185;6.3 
155-45-3814;C;Aydın;Member;Kadın;Elektronik aksesuar;?8.855;8;3542;74382;3/19/2019;0.645138889;Ecuzdan;?3.542;4.7 
794-32-2436;B;Manisa;Member;Erkek;Elektronik aksesuar;?5.567;2;5567;116907;3/27/2019;0.630555556;Ecuzdan;?5.567;0.6 
131-15-8856;C;Aydın;Member;Kadın;Yiyecek icecek;?7.252;8;29008;609168;3/30/2019;0.809722222;Kredi kartı;?29.008;0.4 
273-84-2164;C;Aydın;Member;Erkek;Elektronik aksesuar;?1.205;5;30125;632625;2/16/2019;0.661805556;Ecuzdan;?30.125;5.4 
706-36-6154;A;Izmir;Member;Erkek;Ev ve Yasam;?1.936;9;8712;182952;1/18/2019;0.779861111;Ecuzdan;?8.712;8.6 
778-89-7974;C;Aydın;Normal;Erkek;Saglık ve Guzellik;?7.021;6;21063;442323;3/30/2019;0.623611111;Nakit;?21.063;7.3 
574-31-8277;B;Manisa;Member;Erkek;Moda aksesuar;?3.363;1;16815;353115;3/20/2019;0.829861111;Nakit;?16.815;5.5 
859-71-0933;C;Aydın;Member;Kadın;Spor ve gezi;?1.549;2;1549;32529;1/16/2019;0.631944444;Nakit;?1.549;6.2 
740-11-5257;C;Aydın;Normal;Erkek;Elektronik aksesuar;?2.474;10;1237;25977;2/24/2019;0.697222222;Nakit;?1.237;7.0 
369-82-2676;B;Manisa;Normal;Erkek;Elektronik aksesuar;?7.566;5;18915;397215;1/15/2019;0.765277778;Ecuzdan;?18.915;7.7 
563-47-4072;B;Manisa;Normal;Kadın;Saglık ve Guzellik;?5.581;6;16743;351603;1/22/2019;0.494444444;Nakit;?16.743;9.8 
742-04-5161;A;Izmir;Member;Erkek;Ev ve Yasam;?7.278;10;3639;76419;2.03.2019;0.725;Nakit;?3.639;7.2 
149-15-7606;B;Manisa;Member;Erkek;Spor ve gezi;?3.732;9;16794;352674;3.06.2019;0.646527778;Ecuzdan;?16.794;5.0 
133-77-3154;B;Manisa;Member;Erkek;Moda aksesuar;?6.018;4;12036;252756;2/16/2019;0.752777778;Kredi kartı;?12.036;9.3 
169-52-4504;A;Izmir;Normal;Kadın;Elektronik aksesuar;?1.569;3;23535;494235;3/14/2019;0.592361111;Kredi kartı;?23.535;5.7 
250-81-7186;C;Aydın;Normal;Kadın;Elektronik aksesuar;?9.969;1;49845;1046745;2/27/2019;0.432638889;Kredi kartı;?49.845;0.8 
562-12-5430;A;Izmir;Member;Kadın;Moda aksesuar;?8.815;3;132225;2776725;1/18/2019;0.424305556;Ecuzdan;?132.225;7.8 
816-72-8853;A;Izmir;Member;Kadın;Spor ve gezi;?2.793;5;69825;1466325;1/29/2019;0.658333333;Nakit;?69.825;5.8 
491-38-3499;A;Izmir;Member;Erkek;Moda aksesuar;?5.545;1;27725;582225;2/26/2019;0.740277778;Kredi kartı;?27.725;4.9 
322-02-2271;B;Manisa;Normal;Kadın;Spor ve gezi;?4.297;3;64455;1353555;2.03.2019;0.490277778;Nakit;?64.455;9.2 
842-29-4695;C;Aydın;Member;Erkek;Spor ve gezi;?1.714;7;5999;125979;1/16/2019;0.504861111;Kredi kartı;?5.999;7.8 
725-67-2480;B;Manisa;Member;Kadın;Moda aksesuar;?5.875;6;17625;370125;3/24/2019;0.759722222;Kredi kartı;?17.625;5.8 
641-51-2661;C;Aydın;Member;Kadın;Yiyecek icecek;?871;10;4355;91455;2.12.2019;0.614583333;Kredi kartı;?4.355;9.8 
714-02-3114;C;Aydın;Normal;Kadın;Spor ve gezi;?988;2;988;20748;2/21/2019;0.485416667;Nakit;?988;7.6 
518-17-2983;A;Izmir;Normal;Kadın;Moda aksesuar;?4.863;4;9726;204246;2.04.2019;0.655555556;Ecuzdan;?9.726;7.5 
779-42-2410;B;Manisa;Member;Erkek;Yiyecek icecek;?5.774;3;8661;181881;2/20/2019;0.545833333;Ecuzdan;?8.661;7.6 
190-14-3147;B;Manisa;Normal;Kadın;Saglık ve Guzellik;?1.797;4;3594;75474;2/23/2019;0.863194444;Ecuzdan;?3.594;6.3 
408-66-6712;C;Aydın;Member;Kadın;Saglık ve Guzellik;?4.771;6;14313;300573;2/16/2019;0.596527778;Ecuzdan;?14.313;4.4 
679-22-6530;B;Manisa;Normal;Kadın;Spor ve gezi;?4.062;2;4062;85302;1/17/2019;0.417361111;Kredi kartı;?4.062;4.1 
588-47-8641;A;Izmir;Member;Erkek;Moda aksesuar;?5.604;10;2802;58842;1/14/2019;0.8125;Ecuzdan;?2.802;4.4 
642-61-4706;B;Manisa;Member;Erkek;Yiyecek icecek;?934;2;934;19614;3/30/2019;0.690277778;Nakit;?934;5.4 
576-31-4774;B;Manisa;Normal;Kadın;Saglık ve Guzellik;?7.341;3;110115;2312415;3.02.2019;0.548611111;Ecuzdan;?110.115;0.4 
556-41-6224;C;Aydın;Normal;Erkek;Saglık ve Guzellik;?3.364;8;13456;282576;2/15/2019;0.715277778;Kredi kartı;?13.456;9.2 
811-03-8790;A;Izmir;Normal;Kadın;Elektronik aksesuar;?4.548;10;2274;47754;3.01.2019;0.431944444;Kredi kartı;?2.274;4.8 
242-11-3142;B;Manisa;Member;Erkek;Moda aksesuar;?8.377;2;8377;175917;2/24/2019;0.83125;Nakit;?8.377;4.6 
752-23-3760;B;Manisa;Member;Kadın;Spor ve gezi;?6.408;7;22428;470988;2/19/2019;0.811805556;Kredi kartı;?22.428;7.2 
274-05-5470;A;Izmir;Member;Kadın;Yiyecek icecek;?7.347;4;14694;308574;2/23/2019;0.770833333;Nakit;?14.694;0.6 
648-94-3045;C;Aydın;Normal;Erkek;Saglık ve Guzellik;?5.895;10;29475;618975;2.07.2019;0.602083333;Ecuzdan;?29.475;8.0 
130-67-4723;A;Izmir;Member;Erkek;Yiyecek icecek;?485;6;1455;30555;1.11.2019;0.58125;Ecuzdan;?1.455;9.3 
528-87-5606;B;Manisa;Member;Kadın;Elektronik aksesuar;?3.948;1;1974;41454;2.12.2019;0.821527778;Nakit;?1.974;6.4 
320-85-2052;B;Manisa;Normal;Kadın;Spor ve gezi;?3.481;1;17405;365505;1/14/2019;0.424305556;Kredi kartı;?17.405;0.7 
370-96-0655;C;Aydın;Normal;Kadın;Moda aksesuar;?4.932;6;14796;310716;1.09.2019;0.573611111;Ecuzdan;?14.796;7.0 
105-10-6182;A;Izmir;Member;Erkek;Moda aksesuar;?2.148;2;2148;45108;2/27/2019;0.515277778;Ecuzdan;?2.148;6.5 
510-79-0415;B;Manisa;Member;Kadın;Spor ve gezi;?2.308;6;6924;145404;1/24/2019;0.805555556;Ecuzdan;?6.924;4.9 
241-96-5076;B;Manisa;Member;Kadın;Ev ve Yasam;?491;2;491;10311;1.08.2019;0.540277778;Kredi kartı;?491;6.3 
767-97-4650;B;Manisa;Member;Kadın;Spor ve gezi;?6.483;2;6483;136143;1.08.2019;0.499305556;Kredi kartı;?6.483;0.8 
648-83-1321;A;Izmir;Member;Erkek;Ev ve Yasam;?6.356;10;3178;66738;1/16/2019;0.749305556;Nakit;?3.178;4.3 
173-57-2300;C;Aydın;Member;Erkek;Spor ve gezi;?7.288;2;7288;153048;3/13/2019;0.535416667;Nakit;?7.288;6.0 
305-03-2383;A;Izmir;Normal;Kadın;Yiyecek icecek;?671;3;10065;211365;2/15/2019;0.441666667;Nakit;?10.065;7.4 
394-55-6384;C;Aydın;Member;Kadın;Spor ve gezi;?7.019;9;315855;6632955;1/25/2019;0.568055556;Nakit;?315.855;6.6 
266-20-6657;C;Aydın;Member;Erkek;Yiyecek icecek;?5.504;7;19264;404544;3.12.2019;0.81875;Ecuzdan;?19.264;5.1 
689-05-1884;A;Izmir;Member;Erkek;Saglık ve Guzellik;?4.863;10;24315;510615;3.04.2019;0.530555556;Nakit;?24.315;8.7 
196-01-2849;C;Aydın;Member;Kadın;Moda aksesuar;?7.338;7;25683;539343;2.10.2019;0.580555556;Nakit;?25.683;9.4 
372-62-5264;C;Aydın;Normal;Kadın;Yiyecek icecek;?526;9;2367;49707;1/16/2019;0.6125;Nakit;?2.367;7.5 
800-09-8606;A;Izmir;Member;Kadın;Ev ve Yasam;?8.737;5;218425;4586925;1/29/2019;0.822916667;Nakit;?218.425;6.5 
182-52-7000;A;Izmir;Member;Kadın;Spor ve gezi;?2.704;4;5408;113568;1.01.2019;0.851388889;Ecuzdan;?5.408;6.8 
826-58-8051;B;Manisa;Normal;Erkek;Ev ve Yasam;?6.219;4;12438;261198;1.06.2019;0.823611111;Ecuzdan;?12.438;4.3 
868-06-0466;A;Izmir;Member;Erkek;Elektronik aksesuar;?6.958;9;31311;657531;2/19/2019;0.818055556;Kredi kartı;?31.311;7.7 
751-41-9720;C;Aydın;Normal;Erkek;Ev ve Yasam;?975;10;4875;102375;1.12.2019;0.679166667;Ecuzdan;?4.875;0.8 
626-43-7888;C;Aydın;Normal;Kadın;Moda aksesuar;?6.041;8;24164;507444;2.07.2019;0.515972222;Ecuzdan;?24.164;9.5 
176-64-7711;B;Manisa;Normal;Erkek;Yiyecek icecek;?3.232;3;4848;101808;3/27/2019;0.799305556;Kredi kartı;?4.848;4.3 
191-29-0321;B;Manisa;Member;Kadın;Moda aksesuar;?1.977;10;9885;207585;2/27/2019;0.789583333;Kredi kartı;?9.885;0.5 
729-06-2010;B;Manisa;Member;Erkek;Saglık ve Guzellik;?8.047;9;362115;7604415;1.06.2019;0.470833333;Nakit;?362.115;9.1 
640-48-5028;B;Manisa;Member;Kadın;Ev ve Yasam;?8.839;9;397755;8352855;3.02.2019;0.527777778;Nakit;?397.755;6.2 
186-79-9562;B;Manisa;Normal;Erkek;Saglık ve Guzellik;?7.177;7;251195;5275095;3/29/2019;0.5875;Nakit;?251.195;8.8 
834-45-5519;B;Manisa;Normal;Kadın;Elektronik aksesuar;?43;4;86;1806;1/31/2019;0.866666667;Ecuzdan;?86;7.5 
162-65-8559;C;Aydın;Member;Erkek;Yiyecek icecek;?6.898;1;3449;72429;1/21/2019;0.842361111;Nakit;?3.449;4.8 
760-27-5490;C;Aydın;Normal;Erkek;Moda aksesuar;?1.562;8;6248;131208;1/20/2019;0.859027778;Ecuzdan;?6.248;9.0 
445-30-9252;A;Izmir;Normal;Erkek;Spor ve gezi;?257;3;3855;80955;1/17/2019;0.749305556;Ecuzdan;?3.855;6.0 
786-94-2700;A;Izmir;Member;Erkek;Yiyecek icecek;?8.062;6;24186;507906;2/28/2019;0.845833333;Nakit;?24.186;9.0 
728-88-7867;C;Aydın;Member;Kadın;Ev ve Yasam;?7.553;4;15106;317226;3/19/2019;0.661111111;Ecuzdan;?15.106;8.2 
183-21-3799;C;Aydın;Normal;Kadın;Elektronik aksesuar;?7.763;9;349335;7336035;2/19/2019;0.634722222;Ecuzdan;?349.335;7.1 
268-20-3585;C;Aydın;Normal;Kadın;Saglık ve Guzellik;?1.385;9;62325;1308825;2.04.2019;0.534722222;Ecuzdan;?62.325;0.6 
735-32-9839;C;Aydın;Member;Erkek;Moda aksesuar;?987;8;3948;82908;1/31/2019;0.441666667;Ecuzdan;?3.948;8.4 
258-92-7466;A;Izmir;Normal;Kadın;Saglık ve Guzellik;?3.568;5;892;18732;2.06.2019;0.772916667;Kredi kartı;?892;6.5 
857-16-3520;A;Izmir;Member;Kadın;Moda aksesuar;?7.146;7;25011;525231;3/28/2019;0.670833333;Ecuzdan;?25.011;4.5 
482-17-1179;A;Izmir;Member;Erkek;Elektronik aksesuar;?1.194;3;1791;37611;1/19/2019;0.532638889;Kredi kartı;?1.791;8.0 
788-21-5741;A;Izmir;Normal;Erkek;Moda aksesuar;?4.538;3;6807;142947;2/17/2019;0.565277778;Kredi kartı;?6.807;7.1 
821-14-9046;B;Manisa;Member;Kadın;Moda aksesuar;?1.748;6;5244;110124;1/18/2019;0.627777778;Kredi kartı;?5.244;6.0 
418-05-0656;B;Manisa;Normal;Kadın;Moda aksesuar;?2.556;7;8946;187866;2.02.2019;0.8625;Nakit;?8.946;7.0 
678-79-0726;C;Aydın;Member;Kadın;Spor ve gezi;?9.063;9;407835;8564535;1/18/2019;0.644444444;Nakit;?407.835;5.0 
776-68-1096;B;Manisa;Normal;Erkek;Ev ve Yasam;?4.412;3;6618;138978;3/18/2019;0.572916667;Kredi kartı;?6.618;7.8 
592-46-1692;C;Aydın;Member;Kadın;Yiyecek icecek;?3.677;7;128695;2702595;1.11.2019;0.840277778;Nakit;?128.695;7.3 
434-35-9162;B;Manisa;Member;Erkek;Yiyecek icecek;?2.334;4;4668;98028;2.04.2019;0.786805556;Ecuzdan;?4.668;7.3 
149-14-0304;C;Aydın;Member;Kadın;Saglık ve Guzellik;?285;8;114;2394;2.06.2019;0.6;Nakit;?114;6.5 
442-44-6497;C;Aydın;Member;Erkek;Ev ve Yasam;?5.557;3;83355;1750455;1.08.2019;0.4875;Kredi kartı;?83.355;5.8 
174-64-0215;B;Manisa;Normal;Erkek;Spor ve gezi;?6.974;10;3487;73227;3.05.2019;0.742361111;Kredi kartı;?3.487;8.8 
210-74-9613;C;Aydın;Normal;Erkek;Moda aksesuar;?9.726;4;19452;408492;3/16/2019;0.647916667;Ecuzdan;?19.452;6.7 
299-29-0180;B;Manisa;Member;Kadın;Ev ve Yasam;?5.218;7;18263;383523;3.09.2019;0.454166667;Nakit;?18.263;9.2 
247-11-2470;A;Izmir;Member;Kadın;Moda aksesuar;?2.232;4;4464;93744;3.01.2019;0.682638889;Kredi kartı;?4.464;4.4 
635-28-5728;A;Izmir;Normal;Erkek;Saglık ve Guzellik;?56;3;84;1764;2/28/2019;0.814583333;Ecuzdan;?84;4.8 
756-49-0168;A;Izmir;Member;Erkek;Moda aksesuar;?197;1;985;20685;2.08.2019;0.485416667;Ecuzdan;?985;9.4 
438-23-1242;B;Manisa;Normal;Erkek;Elektronik aksesuar;?7.588;7;26558;557718;1/24/2019;0.443055556;Ecuzdan;?26.558;8.8 
238-45-6950;B;Manisa;Member;Erkek;Yiyecek icecek;?5.372;1;2686;56406;3.01.2019;0.835416667;Ecuzdan;?2.686;6.3 
607-65-2441;C;Aydın;Member;Erkek;Saglık ve Guzellik;?8.195;10;40975;860475;3.10.2019;0.527083333;Kredi kartı;?40.975;0.6 
386-27-7606;C;Aydın;Member;Kadın;Ev ve Yasam;?812;7;2842;59682;3/23/2019;0.665972222;Kredi kartı;?2.842;8.0 
137-63-5492;C;Aydın;Normal;Erkek;Elektronik aksesuar;?5.876;10;2938;61698;1/29/2019;0.601388889;Ecuzdan;?2.938;0.9 
197-77-7132;B;Manisa;Member;Erkek;Elektronik aksesuar;?9.156;8;36624;769104;1.12.2019;0.765277778;Ecuzdan;?36.624;0.6 
